!;!
#;#
$;$
%;%
&;&
(;(
);)
+/-;+/-
-;-
.;.
/;/
0;0
0: Zeit;0: Zeit
ALRLIST0_518;ALRLIST0_518
ALRLIST0_5180;ALRLIST0_5180
ALRLIST0_5181;ALRLIST0_5181
ALRLIST0_5182;ALRLIST0_5182
ALRLIST0_5183;ALRLIST0_5183
ALRLIST0_5184;ALRLIST0_5184
ALRLIST0_5185;ALRLIST0_5185
ALRLIST0_5186;ALRLIST0_5186
ALRLIST0_5187;ALRLIST0_5187
ALRLIST0_5188;ALRLIST0_5188
ALRLIST0_5189;ALRLIST0_5189
ALRLIST0_519;ALRLIST0_519
ALRLIST0_5190;ALRLIST0_5190
ALRLIST0_5191;ALRLIST0_5191
ALRLIST0_5192;ALRLIST0_5192
ALRLIST0_5193;ALRLIST0_5193
ALRLIST0_5194;ALRLIST0_5194
ALRLIST0_5195;ALRLIST0_5195
ALRLIST0_5196;ALRLIST0_5196
ALRLIST0_5197;ALRLIST0_5197
ALRLIST0_5198;ALRLIST0_5198
ALRLIST0_5199;ALRLIST0_5199
ALRLIST0_52;ALRLIST0_52
ALRLIST0_520;ALRLIST0_520
ALRLIST0_521;ALRLIST0_521
ALRLIST0_522;ALRLIST0_522
ALRLIST0_523;ALRLIST0_523
ALRLIST0_524;ALRLIST0_524
ALRLIST0_525;ALRLIST0_525
ALRLIST0_526;ALRLIST0_526
ALRLIST0_527;ALRLIST0_527
ALRLIST0_528;ALRLIST0_528
ALRLIST0_529;ALRLIST0_529
ALRLIST0_53;ALRLIST0_53
ALRLIST0_530;ALRLIST0_530
ALRLIST0_531;ALRLIST0_531
ALRLIST0_532;ALRLIST0_532
ALRLIST0_533;ALRLIST0_533
ALRLIST0_534;ALRLIST0_534
ALRLIST0_535;ALRLIST0_535
ALRLIST0_536;ALRLIST0_536
ALRLIST0_537;ALRLIST0_537
ALRLIST0_538;ALRLIST0_538
ALRLIST0_539;ALRLIST0_539
ALRLIST0_54;ALRLIST0_54
ALRLIST0_540;ALRLIST0_540
ALRLIST0_541;ALRLIST0_541
ALRLIST0_542;ALRLIST0_542
ALRLIST0_543;ALRLIST0_543
ALRLIST0_544;ALRLIST0_544
ALRLIST0_545;ALRLIST0_545
ALRLIST0_546;ALRLIST0_546
ALRLIST0_547;ALRLIST0_547
ALRLIST0_548;ALRLIST0_548
ALRLIST0_549;ALRLIST0_549
ALRLIST0_55;ALRLIST0_55
ALRLIST0_550;ALRLIST0_550
ALRLIST0_551;ALRLIST0_551
ALRLIST0_552;ALRLIST0_552
ALRLIST0_553;ALRLIST0_553
ALRLIST0_554;ALRLIST0_554
ALRLIST0_555;ALRLIST0_555
ALRLIST0_556;ALRLIST0_556
ALRLIST0_557;ALRLIST0_557
ALRLIST0_558;ALRLIST0_558
ALRLIST0_559;ALRLIST0_559
ALRLIST0_56;ALRLIST0_56
ALRLIST0_560;ALRLIST0_560
ALRLIST0_561;ALRLIST0_561
ALRLIST0_562;ALRLIST0_562
ALRLIST0_563;ALRLIST0_563
ALRLIST0_564;ALRLIST0_564
ALRLIST0_565;ALRLIST0_565
ALRLIST0_566;ALRLIST0_566
ALRLIST0_567;ALRLIST0_567
ALRLIST0_568;ALRLIST0_568
ALRLIST0_569;ALRLIST0_569
ALRLIST0_57;ALRLIST0_57
ALRLIST0_570;ALRLIST0_570
ALRLIST0_571;ALRLIST0_571
ALRLIST0_572;ALRLIST0_572
ALRLIST0_573;ALRLIST0_573
ALRLIST0_574;ALRLIST0_574
ALRLIST0_575;ALRLIST0_575
ALRLIST0_576;ALRLIST0_576
ALRLIST0_577;ALRLIST0_577
ALRLIST0_578;ALRLIST0_578
ALRLIST0_579;ALRLIST0_579
ALRLIST0_58;ALRLIST0_58
ALRLIST0_580;ALRLIST0_580
ALRLIST0_581;ALRLIST0_581
ALRLIST0_582;ALRLIST0_582
ALRLIST0_583;ALRLIST0_583
ALRLIST0_584;ALRLIST0_584
ALRLIST0_585;ALRLIST0_585
ALRLIST0_586;ALRLIST0_586
ALRLIST0_587;ALRLIST0_587
ALRLIST0_588;ALRLIST0_588
ALRLIST0_589;ALRLIST0_589
ALRLIST0_59;ALRLIST0_59
ALRLIST0_590;ALRLIST0_590
ALRLIST0_591;ALRLIST0_591
ALRLIST0_592;ALRLIST0_592
ALRLIST0_593;ALRLIST0_593
ALRLIST0_594;ALRLIST0_594
ALRLIST0_595;ALRLIST0_595
ALRLIST0_596;ALRLIST0_596
ALRLIST0_597;ALRLIST0_597
ALRLIST0_598;ALRLIST0_598
ALRLIST0_599;ALRLIST0_599
ALRLIST0_6;ALRLIST0_6
ALRLIST0_60;ALRLIST0_60
ALRLIST0_600;ALRLIST0_600
ALRLIST0_601;ALRLIST0_601
ALRLIST0_602;ALRLIST0_602
ALRLIST0_603;ALRLIST0_603
ALRLIST0_604;ALRLIST0_604
ALRLIST0_605;ALRLIST0_605
ALRLIST0_606;ALRLIST0_606
ALRLIST0_607;ALRLIST0_607
ALRLIST0_608;ALRLIST0_608
ALRLIST0_609;ALRLIST0_609
ALRLIST0_61;ALRLIST0_61
ALRLIST0_610;ALRLIST0_610
ALRLIST0_611;ALRLIST0_611
ALRLIST0_612;ALRLIST0_612
ALRLIST0_613;ALRLIST0_613
ALRLIST0_614;ALRLIST0_614
ALRLIST0_615;ALRLIST0_615
ALRLIST0_616;ALRLIST0_616
ALRLIST0_617;ALRLIST0_617
ALRLIST0_618;ALRLIST0_618
ALRLIST0_619;ALRLIST0_619
ALRLIST0_62;ALRLIST0_62
ALRLIST0_620;ALRLIST0_620
ALRLIST0_621;ALRLIST0_621
ALRLIST0_622;ALRLIST0_622
ALRLIST0_623;ALRLIST0_623
ALRLIST0_624;ALRLIST0_624
ALRLIST0_625;ALRLIST0_625
ALRLIST0_626;ALRLIST0_626
ALRLIST0_627;ALRLIST0_627
ALRLIST0_628;ALRLIST0_628
ALRLIST0_629;ALRLIST0_629
ALRLIST0_63;ALRLIST0_63
ALRLIST0_630;ALRLIST0_630
ALRLIST0_631;ALRLIST0_631
ALRLIST0_632;ALRLIST0_632
ALRLIST0_633;ALRLIST0_633
ALRLIST0_634;ALRLIST0_634
ALRLIST0_635;ALRLIST0_635
ALRLIST0_636;ALRLIST0_636
ALRLIST0_637;ALRLIST0_637
ALRLIST0_638;ALRLIST0_638
ALRLIST0_639;ALRLIST0_639
ALRLIST0_64;ALRLIST0_64
ALRLIST0_640;ALRLIST0_640
ALRLIST0_641;ALRLIST0_641
ALRLIST0_642;ALRLIST0_642
ALRLIST0_643;ALRLIST0_643
ALRLIST0_644;ALRLIST0_644
ALRLIST0_645;ALRLIST0_645
ALRLIST0_646;ALRLIST0_646
ALRLIST0_647;ALRLIST0_647
ALRLIST0_648;ALRLIST0_648
ALRLIST0_649;ALRLIST0_649
ALRLIST0_65;ALRLIST0_65
ALRLIST0_650;ALRLIST0_650
ALRLIST0_651;ALRLIST0_651
ALRLIST0_652;ALRLIST0_652
ALRLIST0_653;ALRLIST0_653
ALRLIST0_654;ALRLIST0_654
ALRLIST0_655;ALRLIST0_655
ALRLIST0_656;ALRLIST0_656
ALRLIST0_657;ALRLIST0_657
ALRLIST0_658;ALRLIST0_658
ALRLIST0_659;ALRLIST0_659
ALRLIST0_66;ALRLIST0_66
ALRLIST0_660;ALRLIST0_660
ALRLIST0_661;ALRLIST0_661
ALRLIST0_662;ALRLIST0_662
ALRLIST0_663;ALRLIST0_663
ALRLIST0_664;ALRLIST0_664
ALRLIST0_665;ALRLIST0_665
ALRLIST0_666;ALRLIST0_666
ALRLIST0_667;ALRLIST0_667
ALRLIST0_668;ALRLIST0_668
ALRLIST0_669;ALRLIST0_669
ALRLIST0_67;ALRLIST0_67
ALRLIST0_670;ALRLIST0_670
ALRLIST0_671;ALRLIST0_671
ALRLIST0_672;ALRLIST0_672
ALRLIST0_673;ALRLIST0_673
ALRLIST0_674;ALRLIST0_674
ALRLIST0_675;ALRLIST0_675
ALRLIST0_676;ALRLIST0_676
ALRLIST0_677;ALRLIST0_677
ALRLIST0_678;ALRLIST0_678
ALRLIST0_679;ALRLIST0_679
ALRLIST0_68;ALRLIST0_68
ALRLIST0_680;ALRLIST0_680
ALRLIST0_681;ALRLIST0_681
ALRLIST0_682;ALRLIST0_682
ALRLIST0_683;ALRLIST0_683
ALRLIST0_684;ALRLIST0_684
ALRLIST0_685;ALRLIST0_685
ALRLIST0_686;ALRLIST0_686
ALRLIST0_687;ALRLIST0_687
ALRLIST0_688;ALRLIST0_688
ALRLIST0_689;ALRLIST0_689
ALRLIST0_69;ALRLIST0_69
ALRLIST0_690;ALRLIST0_690
ALRLIST0_691;ALRLIST0_691
ALRLIST0_692;ALRLIST0_692
ALRLIST0_693;ALRLIST0_693
ALRLIST0_694;ALRLIST0_694
ALRLIST0_695;ALRLIST0_695
ALRLIST0_696;ALRLIST0_696
ALRLIST0_697;ALRLIST0_697
ALRLIST0_698;ALRLIST0_698
ALRLIST0_699;ALRLIST0_699
ALRLIST0_7;ALRLIST0_7
ALRLIST0_70;ALRLIST0_70
ALRLIST0_700;ALRLIST0_700
ALRLIST0_701;ALRLIST0_701
ALRLIST0_702;ALRLIST0_702
ALRLIST0_703;ALRLIST0_703
ALRLIST0_704;ALRLIST0_704
ALRLIST0_705;ALRLIST0_705
ALRLIST0_706;ALRLIST0_706
ALRLIST0_707;ALRLIST0_707
ALRLIST0_708;ALRLIST0_708
ALRLIST0_709;ALRLIST0_709
ALRLIST0_71;ALRLIST0_71
ALRLIST0_710;ALRLIST0_710
ALRLIST0_711;ALRLIST0_711
ALRLIST0_712;ALRLIST0_712
ALRLIST0_713;ALRLIST0_713
ALRLIST0_714;ALRLIST0_714
ALRLIST0_715;ALRLIST0_715
ALRLIST0_716;ALRLIST0_716
ALRLIST0_717;ALRLIST0_717
ALRLIST0_718;ALRLIST0_718
ALRLIST0_719;ALRLIST0_719
ALRLIST0_72;ALRLIST0_72
ALRLIST0_720;ALRLIST0_720
ALRLIST0_721;ALRLIST0_721
ALRLIST0_722;ALRLIST0_722
ALRLIST0_723;ALRLIST0_723
ALRLIST0_724;ALRLIST0_724
ALRLIST0_725;ALRLIST0_725
ALRLIST0_726;ALRLIST0_726
ALRLIST0_727;ALRLIST0_727
ALRLIST0_728;ALRLIST0_728
ALRLIST0_729;ALRLIST0_729
ALRLIST0_73;ALRLIST0_73
ALRLIST0_730;ALRLIST0_730
ALRLIST0_731;ALRLIST0_731
ALRLIST0_732;ALRLIST0_732
ALRLIST0_733;ALRLIST0_733
ALRLIST0_734;ALRLIST0_734
ALRLIST0_735;ALRLIST0_735
ALRLIST0_736;ALRLIST0_736
ALRLIST0_737;ALRLIST0_737
ALRLIST0_738;ALRLIST0_738
ALRLIST0_739;ALRLIST0_739
ALRLIST0_74;ALRLIST0_74
ALRLIST0_740;ALRLIST0_740
ALRLIST0_741;ALRLIST0_741
ALRLIST0_742;ALRLIST0_742
ALRLIST0_743;ALRLIST0_743
ALRLIST0_744;ALRLIST0_744
ALRLIST0_745;ALRLIST0_745
ALRLIST0_746;ALRLIST0_746
ALRLIST0_747;ALRLIST0_747
ALRLIST0_748;ALRLIST0_748
ALRLIST0_749;ALRLIST0_749
ALRLIST0_75;ALRLIST0_75
ALRLIST0_750;ALRLIST0_750
ALRLIST0_751;ALRLIST0_751
ALRLIST0_752;ALRLIST0_752
ALRLIST0_753;ALRLIST0_753
ALRLIST0_754;ALRLIST0_754
ALRLIST0_755;ALRLIST0_755
ALRLIST0_756;ALRLIST0_756
ALRLIST0_757;ALRLIST0_757
ALRLIST0_758;ALRLIST0_758
ALRLIST0_759;ALRLIST0_759
ALRLIST0_76;ALRLIST0_76
ALRLIST0_760;ALRLIST0_760
ALRLIST0_761;ALRLIST0_761
ALRLIST0_762;ALRLIST0_762
ALRLIST0_763;ALRLIST0_763
ALRLIST0_764;ALRLIST0_764
ALRLIST0_765;ALRLIST0_765
ALRLIST0_766;ALRLIST0_766
ALRLIST0_767;ALRLIST0_767
ALRLIST0_768;ALRLIST0_768
ALRLIST0_769;ALRLIST0_769
ALRLIST0_77;ALRLIST0_77
ALRLIST0_770;ALRLIST0_770
ALRLIST0_771;ALRLIST0_771
ALRLIST0_772;ALRLIST0_772
ALRLIST0_773;ALRLIST0_773
ALRLIST0_774;ALRLIST0_774
ALRLIST0_775;ALRLIST0_775
ALRLIST0_776;ALRLIST0_776
ALRLIST0_777;ALRLIST0_777
ALRLIST0_778;ALRLIST0_778
ALRLIST0_779;ALRLIST0_779
ALRLIST0_78;ALRLIST0_78
ALRLIST0_780;ALRLIST0_780
ALRLIST0_781;ALRLIST0_781
ALRLIST0_782;ALRLIST0_782
ALRLIST0_783;ALRLIST0_783
ALRLIST0_784;ALRLIST0_784
ALRLIST0_785;ALRLIST0_785
ALRLIST0_786;ALRLIST0_786
ALRLIST0_787;ALRLIST0_787
ALRLIST0_788;ALRLIST0_788
ALRLIST0_789;ALRLIST0_789
ALRLIST0_79;ALRLIST0_79
ALRLIST0_790;ALRLIST0_790
ALRLIST0_791;ALRLIST0_791
ALRLIST0_792;ALRLIST0_792
ALRLIST0_793;ALRLIST0_793
ALRLIST0_794;ALRLIST0_794
ALRLIST0_795;ALRLIST0_795
ALRLIST0_796;ALRLIST0_796
ALRLIST0_797;ALRLIST0_797
ALRLIST0_798;ALRLIST0_798
ALRLIST0_799;ALRLIST0_799
ALRLIST0_8;ALRLIST0_8
ALRLIST0_80;ALRLIST0_80
ALRLIST0_800;ALRLIST0_800
ALRLIST0_801;ALRLIST0_801
ALRLIST0_802;ALRLIST0_802
ALRLIST0_803;ALRLIST0_803
ALRLIST0_804;ALRLIST0_804
ALRLIST0_805;ALRLIST0_805
ALRLIST0_806;ALRLIST0_806
ALRLIST0_807;ALRLIST0_807
ALRLIST0_808;ALRLIST0_808
ALRLIST0_809;ALRLIST0_809
ALRLIST0_81;ALRLIST0_81
ALRLIST0_810;ALRLIST0_810
ALRLIST0_811;ALRLIST0_811
ALRLIST0_812;ALRLIST0_812
ALRLIST0_813;ALRLIST0_813
ALRLIST0_814;ALRLIST0_814
ALRLIST0_815;ALRLIST0_815
ALRLIST0_816;ALRLIST0_816
ALRLIST0_817;ALRLIST0_817
ALRLIST0_818;ALRLIST0_818
ALRLIST0_819;ALRLIST0_819
ALRLIST0_82;ALRLIST0_82
ALRLIST0_820;ALRLIST0_820
ALRLIST0_821;ALRLIST0_821
ALRLIST0_822;ALRLIST0_822
ALRLIST0_823;ALRLIST0_823
ALRLIST0_824;ALRLIST0_824
ALRLIST0_825;ALRLIST0_825
ALRLIST0_826;ALRLIST0_826
ALRLIST0_827;ALRLIST0_827
ALRLIST0_828;ALRLIST0_828
ALRLIST0_829;ALRLIST0_829
ALRLIST0_83;ALRLIST0_83
ALRLIST0_830;ALRLIST0_830
ALRLIST0_831;ALRLIST0_831
ALRLIST0_832;ALRLIST0_832
ALRLIST0_833;ALRLIST0_833
ALRLIST0_834;ALRLIST0_834
ALRLIST0_835;ALRLIST0_835
ALRLIST0_836;ALRLIST0_836
ALRLIST0_837;ALRLIST0_837
ALRLIST0_838;ALRLIST0_838
ALRLIST0_839;ALRLIST0_839
ALRLIST0_84;ALRLIST0_84
ALRLIST0_840;ALRLIST0_840
ALRLIST0_841;ALRLIST0_841
ALRLIST0_842;ALRLIST0_842
ALRLIST0_843;ALRLIST0_843
ALRLIST0_844;ALRLIST0_844
ALRLIST0_845;ALRLIST0_845
ALRLIST0_846;ALRLIST0_846
ALRLIST0_847;ALRLIST0_847
ALRLIST0_848;ALRLIST0_848
ALRLIST0_849;ALRLIST0_849
ALRLIST0_85;ALRLIST0_85
ALRLIST0_850;ALRLIST0_850
ALRLIST0_851;ALRLIST0_851
ALRLIST0_852;ALRLIST0_852
ALRLIST0_853;ALRLIST0_853
ALRLIST0_854;ALRLIST0_854
ALRLIST0_855;ALRLIST0_855
ALRLIST0_856;ALRLIST0_856
ALRLIST0_857;ALRLIST0_857
ALRLIST0_858;ALRLIST0_858
ALRLIST0_859;ALRLIST0_859
ALRLIST0_86;ALRLIST0_86
ALRLIST0_860;ALRLIST0_860
ALRLIST0_861;ALRLIST0_861
ALRLIST0_862;ALRLIST0_862
ALRLIST0_863;ALRLIST0_863
ALRLIST0_864;ALRLIST0_864
ALRLIST0_865;ALRLIST0_865
ALRLIST0_866;ALRLIST0_866
ALRLIST0_867;ALRLIST0_867
ALRLIST0_868;ALRLIST0_868
ALRLIST0_869;ALRLIST0_869
ALRLIST0_87;ALRLIST0_87
ALRLIST0_870;ALRLIST0_870
ALRLIST0_871;ALRLIST0_871
ALRLIST0_872;ALRLIST0_872
ALRLIST0_873;ALRLIST0_873
ALRLIST0_874;ALRLIST0_874
ALRLIST0_875;ALRLIST0_875
ALRLIST0_876;ALRLIST0_876
ALRLIST0_877;ALRLIST0_877
ALRLIST0_878;ALRLIST0_878
ALRLIST0_879;ALRLIST0_879
ALRLIST0_88;ALRLIST0_88
ALRLIST0_880;ALRLIST0_880
ALRLIST0_881;ALRLIST0_881
ALRLIST0_882;ALRLIST0_882
ALRLIST0_883;ALRLIST0_883
ALRLIST0_884;ALRLIST0_884
ALRLIST0_885;ALRLIST0_885
ALRLIST0_886;ALRLIST0_886
ALRLIST0_887;ALRLIST0_887
ALRLIST0_888;ALRLIST0_888
ALRLIST0_889;ALRLIST0_889
ALRLIST0_89;ALRLIST0_89
ALRLIST0_890;ALRLIST0_890
ALRLIST0_891;ALRLIST0_891
ALRLIST0_892;ALRLIST0_892
ALRLIST0_893;ALRLIST0_893
ALRLIST0_894;ALRLIST0_894
ALRLIST0_895;ALRLIST0_895
ALRLIST0_896;ALRLIST0_896
ALRLIST0_897;ALRLIST0_897
ALRLIST0_898;ALRLIST0_898
ALRLIST0_899;ALRLIST0_899
ALRLIST0_9;ALRLIST0_9
ALRLIST0_90;ALRLIST0_90
ALRLIST0_900;ALRLIST0_900
ALRLIST0_901;ALRLIST0_901
ALRLIST0_902;ALRLIST0_902
ALRLIST0_903;ALRLIST0_903
ALRLIST0_904;ALRLIST0_904
ALRLIST0_905;ALRLIST0_905
ALRLIST0_906;ALRLIST0_906
ALRLIST0_907;ALRLIST0_907
ALRLIST0_908;ALRLIST0_908
ALRLIST0_909;ALRLIST0_909
ALRLIST0_91;ALRLIST0_91
ALRLIST0_910;ALRLIST0_910
ALRLIST0_911;ALRLIST0_911
ALRLIST0_912;ALRLIST0_912
ALRLIST0_913;ALRLIST0_913
ALRLIST0_914;ALRLIST0_914
ALRLIST0_915;ALRLIST0_915
ALRLIST0_916;ALRLIST0_916
ALRLIST0_917;ALRLIST0_917
ALRLIST0_918;ALRLIST0_918
ALRLIST0_919;ALRLIST0_919
ALRLIST0_92;ALRLIST0_92
ALRLIST0_920;ALRLIST0_920
ALRLIST0_921;ALRLIST0_921
ALRLIST0_922;ALRLIST0_922
ALRLIST0_923;ALRLIST0_923
ALRLIST0_924;ALRLIST0_924
ALRLIST0_925;ALRLIST0_925
ALRLIST0_926;ALRLIST0_926
ALRLIST0_927;ALRLIST0_927
ALRLIST0_928;ALRLIST0_928
ALRLIST0_929;ALRLIST0_929
ALRLIST0_93;ALRLIST0_93
ALRLIST0_930;ALRLIST0_930
ALRLIST0_931;ALRLIST0_931
ALRLIST0_932;ALRLIST0_932
ALRLIST0_933;ALRLIST0_933
ALRLIST0_934;ALRLIST0_934
ALRLIST0_935;ALRLIST0_935
ALRLIST0_936;ALRLIST0_936
ALRLIST0_937;ALRLIST0_937
ALRLIST0_938;ALRLIST0_938
ALRLIST0_939;ALRLIST0_939
ALRLIST0_94;ALRLIST0_94
ALRLIST0_940;ALRLIST0_940
ALRLIST0_941;ALRLIST0_941
ALRLIST0_942;ALRLIST0_942
ALRLIST0_943;ALRLIST0_943
ALRLIST0_944;ALRLIST0_944
ALRLIST0_945;ALRLIST0_945
ALRLIST0_946;ALRLIST0_946
ALRLIST0_947;ALRLIST0_947
ALRLIST0_948;ALRLIST0_948
ALRLIST0_949;ALRLIST0_949
ALRLIST0_95;ALRLIST0_95
ALRLIST0_950;ALRLIST0_950
ALRLIST0_951;ALRLIST0_951
ALRLIST0_952;ALRLIST0_952
ALRLIST0_953;ALRLIST0_953
ALRLIST0_954;ALRLIST0_954
ALRLIST0_955;ALRLIST0_955
ALRLIST0_956;ALRLIST0_956
ALRLIST0_957;ALRLIST0_957
ALRLIST0_958;ALRLIST0_958
ALRLIST0_959;ALRLIST0_959
ALRLIST0_96;ALRLIST0_96
ALRLIST0_960;ALRLIST0_960
ALRLIST0_961;ALRLIST0_961
ALRLIST0_962;ALRLIST0_962
ALRLIST0_963;ALRLIST0_963
ALRLIST0_964;ALRLIST0_964
ALRLIST0_965;ALRLIST0_965
ALRLIST0_966;ALRLIST0_966
ALRLIST0_967;ALRLIST0_967
ALRLIST0_968;ALRLIST0_968
ALRLIST0_969;ALRLIST0_969
ALRLIST0_97;ALRLIST0_97
ALRLIST0_970;ALRLIST0_970
ALRLIST0_971;ALRLIST0_971
ALRLIST0_972;ALRLIST0_972
ALRLIST0_973;ALRLIST0_973
ALRLIST0_974;ALRLIST0_974
ALRLIST0_975;ALRLIST0_975
ALRLIST0_976;ALRLIST0_976
ALRLIST0_977;ALRLIST0_977
ALRLIST0_978;ALRLIST0_978
ALRLIST0_979;ALRLIST0_979
ALRLIST0_98;ALRLIST0_98
ALRLIST0_980;ALRLIST0_980
ALRLIST0_981;ALRLIST0_981
ALRLIST0_982;ALRLIST0_982
ALRLIST0_983;ALRLIST0_983
ALRLIST0_984;ALRLIST0_984
ALRLIST0_985;ALRLIST0_985
ALRLIST0_986;ALRLIST0_986
ALRLIST0_987;ALRLIST0_987
ALRLIST0_988;ALRLIST0_988
ALRLIST0_989;ALRLIST0_989
ALRLIST0_99;ALRLIST0_99
ALRLIST0_990;ALRLIST0_990
ALRLIST0_991;ALRLIST0_991
ALRLIST0_992;ALRLIST0_992
ALRLIST0_993;ALRLIST0_993
ALRLIST0_994;ALRLIST0_994
ALRLIST0_995;ALRLIST0_995
ALRLIST0_996;ALRLIST0_996
ALRLIST0_997;ALRLIST0_997
ALRLIST0_998;ALRLIST0_998
ALRLIST0_999;ALRLIST0_999
ALRLIST0_GRP1_1;ALRLIST0_GRP1_1
ALRLIST0_GRP1_10;ALRLIST0_GRP1_10
ALRLIST0_GRP1_11;ALRLIST0_GRP1_11
ALRLIST0_GRP1_12;ALRLIST0_GRP1_12
ALRLIST0_GRP1_13;ALRLIST0_GRP1_13
ALRLIST0_GRP1_14;ALRLIST0_GRP1_14
ALRLIST0_GRP1_15;ALRLIST0_GRP1_15
ALRLIST0_GRP1_16;ALRLIST0_GRP1_16
ALRLIST0_GRP1_17;ALRLIST0_GRP1_17
ALRLIST0_GRP1_18;ALRLIST0_GRP1_18
ALRLIST0_GRP1_19;ALRLIST0_GRP1_19
ALRLIST0_GRP1_2;ALRLIST0_GRP1_2
ALRLIST0_GRP1_20;ALRLIST0_GRP1_20
ALRLIST0_GRP1_21;ALRLIST0_GRP1_21
ALRLIST0_GRP1_22;ALRLIST0_GRP1_22
ALRLIST0_GRP1_23;ALRLIST0_GRP1_23
ALRLIST0_GRP1_24;ALRLIST0_GRP1_24
ALRLIST0_GRP1_25;ALRLIST0_GRP1_25
ALRLIST0_GRP1_26;ALRLIST0_GRP1_26
ALRLIST0_GRP1_27;ALRLIST0_GRP1_27
ALRLIST0_GRP1_28;ALRLIST0_GRP1_28
ALRLIST0_GRP1_29;ALRLIST0_GRP1_29
ALRLIST0_GRP1_3;ALRLIST0_GRP1_3
ALRLIST0_GRP1_30;ALRLIST0_GRP1_30
ALRLIST0_GRP1_31;ALRLIST0_GRP1_31
ALRLIST0_GRP1_32;ALRLIST0_GRP1_32
ALRLIST0_GRP1_33;ALRLIST0_GRP1_33
ALRLIST0_GRP1_34;ALRLIST0_GRP1_34
ALRLIST0_GRP1_35;ALRLIST0_GRP1_35
ALRLIST0_GRP1_36;ALRLIST0_GRP1_36
ALRLIST0_GRP1_37;ALRLIST0_GRP1_37
ALRLIST0_GRP1_38;ALRLIST0_GRP1_38
ALRLIST0_GRP1_39;ALRLIST0_GRP1_39
ALRLIST0_GRP1_4;ALRLIST0_GRP1_4
ALRLIST0_GRP1_40;ALRLIST0_GRP1_40
ALRLIST0_GRP1_5;ALRLIST0_GRP1_5
ALRLIST0_GRP1_6;ALRLIST0_GRP1_6
ALRLIST0_GRP1_7;ALRLIST0_GRP1_7
ALRLIST0_GRP1_8;ALRLIST0_GRP1_8
ALRLIST0_GRP1_9;ALRLIST0_GRP1_9
ALRLIST0_GRP2_1;ALRLIST0_GRP2_1
ALRLIST0_GRP2_10;ALRLIST0_GRP2_10
ALRLIST0_GRP2_11;ALRLIST0_GRP2_11
ALRLIST0_GRP2_12;ALRLIST0_GRP2_12
ALRLIST0_GRP2_13;ALRLIST0_GRP2_13
ALRLIST0_GRP2_14;ALRLIST0_GRP2_14
ALRLIST0_GRP2_15;ALRLIST0_GRP2_15
ALRLIST0_GRP2_16;ALRLIST0_GRP2_16
ALRLIST0_GRP2_17;ALRLIST0_GRP2_17
ALRLIST0_GRP2_18;ALRLIST0_GRP2_18
ALRLIST0_GRP2_19;ALRLIST0_GRP2_19
ALRLIST0_GRP2_2;ALRLIST0_GRP2_2
ALRLIST0_GRP2_20;ALRLIST0_GRP2_20
ALRLIST0_GRP2_21;ALRLIST0_GRP2_21
ALRLIST0_GRP2_22;ALRLIST0_GRP2_22
ALRLIST0_GRP2_23;ALRLIST0_GRP2_23
ALRLIST0_GRP2_24;ALRLIST0_GRP2_24
ALRLIST0_GRP2_25;ALRLIST0_GRP2_25
ALRLIST0_GRP2_26;ALRLIST0_GRP2_26
ALRLIST0_GRP2_27;ALRLIST0_GRP2_27
ALRLIST0_GRP2_28;ALRLIST0_GRP2_28
ALRLIST0_GRP2_29;ALRLIST0_GRP2_29
ALRLIST0_GRP2_3;ALRLIST0_GRP2_3
ALRLIST0_GRP2_30;ALRLIST0_GRP2_30
ALRLIST0_GRP2_31;ALRLIST0_GRP2_31
ALRLIST0_GRP2_32;ALRLIST0_GRP2_32
ALRLIST0_GRP2_33;ALRLIST0_GRP2_33
ALRLIST0_GRP2_34;ALRLIST0_GRP2_34
ALRLIST0_GRP2_35;ALRLIST0_GRP2_35
ALRLIST0_GRP2_36;ALRLIST0_GRP2_36
ALRLIST0_GRP2_37;ALRLIST0_GRP2_37
ALRLIST0_GRP2_38;ALRLIST0_GRP2_38
ALRLIST0_GRP2_39;ALRLIST0_GRP2_39
ALRLIST0_GRP2_4;ALRLIST0_GRP2_4
ALRLIST0_GRP2_40;ALRLIST0_GRP2_40
ALRLIST0_GRP2_5;ALRLIST0_GRP2_5
ALRLIST0_GRP2_6;ALRLIST0_GRP2_6
ALRLIST0_GRP2_7;ALRLIST0_GRP2_7
ALRLIST0_GRP2_8;ALRLIST0_GRP2_8
ALRLIST0_GRP2_9;ALRLIST0_GRP2_9
ALRLIST0_GRP3_1;ALRLIST0_GRP3_1
ALRLIST0_GRP3_10;ALRLIST0_GRP3_10
ALRLIST0_GRP3_11;ALRLIST0_GRP3_11
ALRLIST0_GRP3_12;ALRLIST0_GRP3_12
ALRLIST0_GRP3_13;ALRLIST0_GRP3_13
ALRLIST0_GRP3_14;ALRLIST0_GRP3_14
ALRLIST0_GRP3_15;ALRLIST0_GRP3_15
ALRLIST0_GRP3_16;ALRLIST0_GRP3_16
ALRLIST0_GRP3_17;ALRLIST0_GRP3_17
ALRLIST0_GRP3_18;ALRLIST0_GRP3_18
ALRLIST0_GRP3_19;ALRLIST0_GRP3_19
ALRLIST0_GRP3_2;ALRLIST0_GRP3_2
ALRLIST0_GRP3_20;ALRLIST0_GRP3_20
